original order,Year,Gender,Type,Fatal (Y/N/UNKNOWN),Country
5130.0,2009.0,M,Unprovoked,N,AUSTRALIA
5131.0,2009.0,F,Unprovoked,N,AUSTRALIA
5132.0,2009.0,M,Unprovoked,N,AUSTRALIA
5133.0,2009.0,,Unprovoked,Y,SOUTH AFRICA
5134.0,2009.0,M,Unprovoked,N,NEW ZEALAND
5135.0,2009.0,M,Boat,N,AUSTRALIA
5136.0,2009.0,M,Invalid,,BRAZIL
5137.0,2009.0,M,Unprovoked,Y,SOUTH AFRICA
5138.0,2009.0,M,Unprovoked,N,AUSTRALIA
5139.0,2009.0,,Boat,N,NEW ZEALAND
5140.0,2009.0,M,Unprovoked,N,CUBA
5141.0,2009.0,M,Invalid,,BRAZIL
5142.0,2009.0,M,Provoked,N,AZORES
5143.0,2009.0,M,Unprovoked,N,AUSTRALIA
5144.0,2009.0,M,Unprovoked,N,AUSTRALIA
5145.0,2009.0,M,Sea Disaster,Y,USA
5146.0,2009.0,M,Unprovoked,N,AUSTRALIA
5147.0,2009.0,M,Unprovoked,N,AUSTRALIA
5148.0,2009.0,M,Unprovoked,N,AUSTRALIA
5149.0,2009.0,M,Unprovoked,N,AUSTRALIA
5150.0,2009.0,M,Unprovoked,N,AUSTRALIA
5151.0,2009.0,M,Boating,N,NEW ZEALAND
5152.0,2009.0,M,Provoked,N,SOUTH AFRICA
5153.0,2009.0,M,Unprovoked,Y,NEW CALEDONIA
5154.0,2009.0,M,Provoked,N,AUSTRALIA
5155.0,2009.0,M,Unprovoked,N,USA
5156.0,2009.0,F,Unprovoked,N,MALAYSIA
5157.0,2009.0,F,Unprovoked,N,USA
5158.0,2009.0,F,Unprovoked,N,AUSTRALIA
5159.0,2009.0,M,Unprovoked,N,AUSTRALIA
5160.0,2009.0,M,Unprovoked,N,AUSTRALIA
5161.0,2009.0,M,Unprovoked,Y,SOUTH AFRICA
5162.0,2009.0,M,Provoked,N,SOUTH AFRICA
5163.0,2009.0,M,Unprovoked,N,USA
5164.0,2009.0,M,Unprovoked,N,USA
5165.0,2009.0,M,Invalid,,SOUTH AFRICA
5166.0,2009.0,M,Unprovoked,N,AUSTRALIA
5167.0,2009.0,M,Invalid,,USA
5168.0,2009.0,M,Unprovoked,N,USA
5169.0,2009.0,M,Unprovoked,N,USA
5170.0,2009.0,M,Unprovoked,N,PHILIPPINES
5171.0,2009.0,M,Unprovoked,N,USA
5172.0,2009.0,M,Unprovoked,N,USA
5173.0,2009.0,F,Unprovoked,N,USA
5174.0,2009.0,M,Provoked,N,BAHAMAS
5175.0,2009.0,M,Provoked,N,GUAM
5176.0,2009.0,M,Unprovoked,N,USA
5177.0,2009.0,M,Unprovoked,N,USA
5178.0,2009.0,M,Unprovoked,N,USA
5179.0,2009.0,M,Provoked,N,USA
5180.0,2009.0,M,Provoked,N,TAIWAN
5181.0,2009.0,F,Unprovoked,Y,EGYPT
5182.0,2009.0,M,Unprovoked,N,EGYPT
5183.0,2009.0,M,Unprovoked,N,EGYPT
5184.0,2009.0,M,Provoked,N,VIETNAM
5185.0,2009.0,M,Invalid,,USA
5186.0,2009.0,M,Invalid,,USA
5187.0,2009.0,M,Unprovoked,N,AUSTRALIA
5188.0,2009.0,F,Provoked,N,USA
5189.0,2009.0,F,Unprovoked,N,USA
5190.0,2009.0,M,Unprovoked,N,SOUTH AFRICA
5191.0,2009.0,M,Unprovoked,N,USA
5192.0,2009.0,M,Provoked,N,BAHAMAS
5193.0,2009.0,M,Unprovoked,N,VIETNAM
5194.0,2009.0,F,Unprovoked,N,USA
5195.0,2009.0,F,Unprovoked,N,USA
5196.0,2009.0,F,Invalid,,SPAIN
5197.0,2009.0,F,Unprovoked,N,USA
5198.0,2009.0,M,Unprovoked,Y,KENYA
5199.0,2009.0,F,Unprovoked,N,VIETNAM
5200.0,2009.0,M,Unprovoked,N,AUSTRALIA
5201.0,2009.0,M,Unprovoked,N,BAHAMAS
5202.0,2009.0,M,Unprovoked,N,USA
5203.0,2009.0,M,Unprovoked,N,USA
5204.0,2009.0,M,Unprovoked,N,USA
5205.0,2009.0,M,Unprovoked,N,SOUTH AFRICA
5206.0,2009.0,F,Unprovoked,N,USA
5207.0,2009.0,M,Unprovoked,Y,SOUTH AFRICA
5208.0,2009.0,M,Unprovoked,N,USA
5209.0,2009.0,M,Provoked,N,SOLOMON ISLANDS
5210.0,2009.0,M,Invalid,,NEVIS
5211.0,2009.0,M,Unprovoked,Y,BRAZIL
5212.0,2009.0,M,Invalid,Y,USA
5213.0,2009.0,M,Provoked,Y,BRAZIL
5214.0,2009.0,M,Provoked,N,SOMALIA
5215.0,2009.0,M,Unprovoked,N,VIETNAM
5216.0,2009.0,M,Unprovoked,N,USA
5217.0,2009.0,M,Provoked,N,UNITED KINGDOM
5218.0,2009.0,M,Unprovoked,N,USA
5219.0,2009.0,M,Unprovoked,N,AUSTRALIA
5220.0,2009.0,M,Provoked,N,SCOTLAND
5221.0,2009.0,F,Unprovoked,N,PANAMA
5222.0,2009.0,M,Unprovoked,N,USA
5223.0,2009.0,M,Unprovoked,N,USA
5224.0,2009.0,F,Unprovoked,N,AUSTRALIA
5225.0,2009.0,M,Unprovoked,N,MOZAMBIQUE
5226.0,2009.0,M,Boating,N,AUSTRALIA
5227.0,2009.0,M,Unprovoked,N,USA
5228.0,2009.0,M,Unprovoked,N,AUSTRALIA
5229.0,2009.0,M,Unprovoked,N,USA
5230.0,2009.0,F,Unprovoked,N,USA
5231.0,2009.0,M,Unprovoked,N,USA
5232.0,2009.0,M,Unprovoked,N,USA
5233.0,2009.0,M,Unprovoked,N,USA
5234.0,2009.0,M,Invalid,,USA
5235.0,2009.0,M,Provoked,N,USA
5236.0,2009.0,,Boating,N,AUSTRALIA
5237.0,2009.0,M,Unprovoked,N,AUSTRALIA
5238.0,2009.0,M,Unprovoked,Y,NEW ZEALAND
5239.0,2009.0,M,Invalid,,SOUTH AFRICA
5240.0,2009.0,M,Unprovoked,Y,SOUTH AFRICA
5241.0,2009.0,M,Unprovoked,N,AUSTRALIA
5242.0,2009.0,M,Boating,N,AUSTRALIA
5243.0,2009.0,M,Unprovoked,N,MOZAMBIQUE
5244.0,2009.0,M,Provoked,N,AUSTRALIA
5245.0,2009.0,M,Unprovoked,N,SOUTH AFRICA
5246.0,2010.0,M,Unprovoked,N,SOUTH AFRICA
5247.0,2010.0,M,Unprovoked,N,USA
5248.0,2010.0,M,Unprovoked,N,VIETNAM
5249.0,2010.0,M,Unprovoked,N,VIETNAM
5250.0,2010.0,F,Unprovoked,N,VIETNAM
5251.0,2010.0,F,Unprovoked,N,AUSTRALIA
5252.0,2010.0,M,Unprovoked,Y,SOUTH AFRICA
5253.0,2010.0,M,Unprovoked,N,AUSTRALIA
5254.0,2010.0,M,Unprovoked,N,UNITED ARAB EMIRATES (UAE)
5255.0,2010.0,M,Unprovoked,N,AUSTRALIA
5256.0,2010.0,M,Unprovoked,N,BRAZIL
5257.0,2010.0,F,Provoked,N,NEW ZEALAND
5258.0,2010.0,M,Unprovoked,Y,USA
5259.0,2010.0,M,Invalid,,GUAM
5260.0,2010.0,M,Provoked,N,USA
5261.0,2010.0,M,Unprovoked,N,AUSTRALIA
5262.0,2010.0,M,Provoked,N,NEW ZEALAND
5263.0,2010.0,M,Unprovoked,N,AUSTRALIA
5264.0,2010.0,F,Unprovoked,N,AUSTRALIA
5265.0,2010.0,M,Unprovoked,Y,FIJI
5266.0,2010.0,M,Unprovoked,N,SOUTH AFRICA
5267.0,2010.0,M,Unprovoked,N,NEW ZEALAND
5268.0,2010.0,M,Unprovoked,N,REUNION
5269.0,2010.0,M,Unprovoked,N,EGYPT
5270.0,2010.0,M,Unprovoked,N,SOUTH AFRICA
5271.0,2010.0,M,Unprovoked,N,USA
5272.0,2010.0,M,Provoked,N,USA
5273.0,2010.0,F,Unprovoked,N,USA
5274.0,2010.0,M,Unprovoked,N,MADAGASCAR
5275.0,2010.0,M,Unprovoked,N,AUSTRALIA
5276.0,2010.0,F,Unprovoked,N,VIETNAM
5277.0,2010.0,F,Unprovoked,N,VIETNAM
5278.0,2010.0,M,Provoked,N,USA
5279.0,2010.0,M,Unprovoked,N,USA
5280.0,2010.0,M,Unprovoked,N,AUSTRALIA
5281.0,2010.0,F,Unprovoked,N,USA
5282.0,2010.0,M,Unprovoked,N,VIETNAM
5283.0,2010.0,F,Unprovoked,N,USA
5284.0,2010.0,F,Unprovoked,N,USA
5285.0,2010.0,M,Unprovoked,N,USA
5286.0,2010.0,M,Unprovoked,N,USA
5287.0,2010.0,M,Unprovoked,N,USA
5288.0,2010.0,M,Provoked,N,USA
5289.0,2010.0,F,Unprovoked,N,SOUTH AFRICA
5290.0,2010.0,M,Provoked,N,USA
5291.0,2010.0,M,Unprovoked,N,USA
5292.0,2010.0,M,Provoked,N,SPAIN
5293.0,2010.0,M,Unprovoked,N,USA
5294.0,2010.0,F,Unprovoked,N,USA
5295.0,2010.0,M,Unprovoked,N,USA
5296.0,2010.0,M,Unprovoked,N,USA
5297.0,2010.0,M,Unprovoked,N,USA
5298.0,2010.0,F,Unprovoked,N,USA
5299.0,2010.0,M,Boating,N,USA
5300.0,2010.0,F,Invalid,,USA
5301.0,2010.0,M,Unprovoked,N,MALTA
5302.0,2010.0,M,Unprovoked,N,USA
5303.0,2010.0,M,Unprovoked,N,AUSTRALIA
5304.0,2010.0,F,Unprovoked,N,SOUTH KOREA
5305.0,2010.0,F,Provoked,N,AUSTRALIA
5306.0,2010.0,M,Boating,N,USA
5307.0,2010.0,M,Unprovoked,Y,AUSTRALIA
5308.0,2010.0,M,Unprovoked,N,USA
5309.0,2010.0,M,Invalid,,BAHAMAS
5310.0,2010.0,M,Unprovoked,N,SOLOMON ISLANDS
5311.0,2010.0,M,Unprovoked,N,USA
5312.0,2010.0,M,Unprovoked,N,USA
5313.0,2010.0,M,Unprovoked,N,USA
5314.0,2010.0,M,Unprovoked,N,TONGA
5315.0,2010.0,M,Unprovoked,N,USA
5316.0,2010.0,M,Unprovoked,N,AUSTRALIA
5317.0,2010.0,M,Unprovoked,Y,SOUTH AFRICA
5318.0,2010.0,M,Unprovoked,N,USA
5319.0,2010.0,M,Unprovoked,N,USA
5320.0,2010.0,M,Unprovoked,N,SOUTH AFRICA
5321.0,2010.0,F,Unprovoked,N,BAHAMAS
5322.0,2010.0,M,Unprovoked,N,BAHAMAS
5323.0,2010.0,M,Unprovoked,N,AUSTRALIA
5324.0,2010.0,F,Unprovoked,N,EGYPT
5325.0,2010.0,M,Unprovoked,Y,USA
5326.0,2010.0,M,Unprovoked,N,AUSTRALIA
5327.0,2010.0,M,Unprovoked,N,USA
5328.0,2010.0,M,Provoked,N,AZORES
5329.0,2010.0,M,Unprovoked,N,USA
5330.0,2010.0,M,Unprovoked,N,AUSTRALIA
5331.0,2010.0,F,Unprovoked,N,AUSTRALIA
5332.0,2010.0,M,Boat,N,AUSTRALIA
5333.0,2010.0,M,Unprovoked,N,INDONESIA
5334.0,2010.0,M,Unprovoked,Y,DOMINICAN REPUBLIC
5335.0,2010.0,M,Provoked,N,USA
5336.0,2010.0,M,Invalid,,AUSTRALIA
5337.0,2010.0,M,Unprovoked,N,SAMOA
5338.0,2010.0,F,Unprovoked,N,EGYPT
5339.0,2010.0,F,Unprovoked,N,EGYPT
5340.0,2010.0,M,Unprovoked,N,EGYPT
5341.0,2010.0,M,Unprovoked,N,EGYPT
5342.0,2010.0,M,Unprovoked,N,INDONESIA
5343.0,2010.0,F,Unprovoked,Y,EGYPT
5344.0,2010.0,M,Unprovoked,N,USA
5345.0,2010.0,M,Unprovoked,N,FIJI
5346.0,2010.0,M,Unprovoked,N,USA
5347.0,2011.0,,Boat,N,AUSTRALIA
5348.0,2011.0,M,Unprovoked,N,MEXICO
5349.0,2011.0,M,Unprovoked,Y,SOUTH AFRICA
5350.0,2011.0,F,Invalid,,AUSTRALIA
5351.0,2011.0,M,Unprovoked,N,BAHAMAS
5352.0,2011.0,M,Provoked,N,MEXICO
5353.0,2011.0,F,Unprovoked,N,MEXICO
5354.0,2011.0,M,Unprovoked,N,SOUTH AFRICA
5355.0,2011.0,M,Provoked,N,MEXICO
5356.0,2011.0,M,Unprovoked,N,AUSTRALIA
5357.0,2011.0,M,Provoked,N,AUSTRALIA
5358.0,2011.0,M,Unprovoked,Y,AUSTRALIA
5359.0,2011.0,M,Unprovoked,N,REUNION
5360.0,2011.0,M,Unprovoked,N,NEW CALEDONIA
5361.0,2011.0,M,Provoked,N,AUSTRALIA
5362.0,2011.0,M,Unprovoked,N,AUSTRALIA
5363.0,2011.0,F,Invalid,,EGYPT
5364.0,2011.0,F,Unprovoked,N,AUSTRALIA
5365.0,2011.0,M,Unprovoked,N,FIJI
5366.0,2011.0,M,Unprovoked,N,MEXICO
5367.0,2011.0,M,Unprovoked,N,AUSTRALIA
5368.0,2011.0,F,Unprovoked,N,MEXICO
5369.0,2011.0,M,Provoked,N,USA
5370.0,2011.0,M,Unprovoked,N,FIJI
5371.0,2011.0,M,Unprovoked,N,INDONESIA
5372.0,2011.0,M,Unprovoked,N,NEW ZEALAND
5373.0,2011.0,M,Unprovoked,N,USA
5374.0,2011.0,M,Unprovoked,N,AUSTRALIA
5375.0,2011.0,M,Unprovoked,N,USA
5376.0,2011.0,M,Unprovoked,N,SOUTH AFRICA
5377.0,2011.0,M,Invalid,,UNITED ARAB EMIRATES (UAE)
5378.0,2011.0,M,Provoked,N,USA
5379.0,2011.0,M,Unprovoked,N,USA
5380.0,2011.0,M,Unprovoked,Y,NEW CALEDONIA
5381.0,2011.0,M,Unprovoked,N,USA
5382.0,2011.0,M,Unprovoked,Y,SOUTH AFRICA
5383.0,2011.0,F,Unprovoked,N,USA
5384.0,2011.0,F,Unprovoked,N,USA
5385.0,2011.0,M,Unprovoked,N,SOUTH AFRICA
5386.0,2011.0,F,Unprovoked,N,USA
5387.0,2011.0,F,Unprovoked,N,MALAYSIA
5388.0,2011.0,M,Unprovoked,N,USA
5389.0,2011.0,M,Unprovoked,N,USA
5390.0,2011.0,M,Unprovoked,N,COLUMBIA
5391.0,2011.0,M,Unprovoked,N,USA
5392.0,2011.0,,Boating,N,UNITED KINGDOM
5393.0,2011.0,M,Unprovoked,Y,REUNION
5394.0,2011.0,M,Unprovoked,Y,COSTA RICA
5395.0,2011.0,M,Unprovoked,N,TURKS & CAICOS
5396.0,2011.0,M,Unprovoked,N,USA
5397.0,2011.0,M,Unprovoked,N,USA
5398.0,2011.0,F,Unprovoked,N,USA
5399.0,2011.0,M,Unprovoked,N,SOUTH AFRICA
5400.0,2011.0,M,Unprovoked,N,BRAZIL
5401.0,2011.0,M,Unprovoked,N,TURKS & CAICOS
5402.0,2011.0,M,Unprovoked,N,COLUMBIA
5403.0,2011.0,M,Unprovoked,N,REUNION
5404.0,2011.0,M,Unprovoked,N,USA
5405.0,2011.0,M,Unprovoked,N,USA
5406.0,2011.0,M,Unprovoked,N,BAHAMAS
5407.0,2011.0,M,Unprovoked,N,USA
5408.0,2011.0,M,Boating,N,REUNION
5409.0,2011.0,F,Unprovoked,N,USA
5410.0,2011.0,M,Unprovoked,N,SOUTH AFRICA
5411.0,2011.0,M,Unprovoked,N,USA
5412.0,2011.0,M,Sea Disaster,N,PHILIPPINES
5413.0,2011.0,M,Invalid,,BRAZIL
5414.0,2011.0,M,Unprovoked,Y,SEYCHELLES
5415.0,2011.0,M,Unprovoked,N,USA
5416.0,2011.0,M,Invalid,N,USA
5417.0,2011.0,M,Unprovoked,Y,SEYCHELLES
5418.0,2011.0,M,Unprovoked,N,USA
5419.0,2011.0,M,Unprovoked,N,FRENCH POLYNESIA
5420.0,2011.0,M,Unprovoked,N,RUSSIA
5421.0,2011.0,M,Invalid,,USA
5422.0,2011.0,F,Unprovoked,N,USA
5423.0,2011.0,M,Unprovoked,N,RUSSIA
5424.0,2011.0,M,Unprovoked,Y,SOUTH AFRICA
5425.0,2011.0,M,Unprovoked,N,USA
5426.0,2011.0,M,Unprovoked,N,USA
5427.0,2011.0,M,Unprovoked,N,RUSSIA
5428.0,2011.0,F,Unprovoked,N,USA
5429.0,2011.0,M,Invalid,,AUSTRALIA
5430.0,2011.0,M,Unprovoked,N,USA
5431.0,2011.0,M,Unprovoked,N,USA
5432.0,2011.0,M,Unprovoked,Y,AUSTRALIA
5433.0,2011.0,,Unprovoked,N,USA
5434.0,2011.0,M,Unprovoked,N,PAPUA NEW GUINEA
5435.0,2011.0,M,Unprovoked,N,USA
5436.0,2011.0,M,Unprovoked,N,USA
5437.0,2011.0,M,Unprovoked,Y,KENYA
5438.0,2011.0,M,Unprovoked,Y,REUNION
5439.0,2011.0,M,Boat,N,USA
5440.0,2011.0,M,Unprovoked,N,USA
5441.0,2011.0,M,Unprovoked,N,USA
5442.0,2011.0,M,Unprovoked,N,SOUTH AFRICA
5443.0,2011.0,M,Provoked,N,DOMINICAN REPUBLIC
5444.0,2011.0,M,Invalid,,USA
5445.0,2011.0,M,Unprovoked,N,USA
5446.0,2011.0,M,Unprovoked,N,USA
5447.0,2011.0,M,Boating,N,REUNION
5448.0,2011.0,M,Unprovoked,Y,AUSTRALIA
5449.0,2011.0,M,Unprovoked,N,USA
5450.0,2011.0,M,Unprovoked,N,USA
5451.0,2011.0,M,Unprovoked,N,AUSTRALIA
5452.0,2011.0,M,Unprovoked,N,USA
5453.0,2011.0,M,Unprovoked,Y,AUSTRALIA
5454.0,2011.0,,Provoked,N,SOUTH AFRICA
5455.0,2011.0,M,Unprovoked,N,SCOTLAND
5456.0,2011.0,M,Unprovoked,N,USA
5457.0,2011.0,M,Unprovoked,N,REUNION
5458.0,2011.0,M,Unprovoked,N,BRAZIL
5459.0,2011.0,M,Unprovoked,N,PAPUA NEW GUINEA
5460.0,2011.0,M,Boating,N,USA
5461.0,2011.0,M,Unprovoked,N,AUSTRALIA
5462.0,2011.0,M,Unprovoked,N,INDONESIA
5463.0,2011.0,M,Unprovoked,N,AUSTRALIA
5464.0,2011.0,,Invalid,,AUSTRALIA
5465.0,2011.0,F,Unprovoked,N,USA
5466.0,2011.0,M,Unprovoked,N,AUSTRALIA
5467.0,2011.0,M,Invalid,,SOUTH AFRICA
5468.0,2011.0,M,Unprovoked,N,AUSTRALIA
5469.0,2011.0,M,Boating,N,SOUTH AFRICA
5470.0,2011.0,M,Provoked,N,USA
5471.0,2011.0,M,Unprovoked,N,USA
5472.0,2011.0,M,Unprovoked,N,ECUADOR
5473.0,2011.0,M,Invalid,,ANTIGUA
5474.0,2011.0,M,Unprovoked,N,USA
5475.0,2012.0,M,Unprovoked,N,AUSTRALIA
5476.0,2012.0,M,Unprovoked,N,AUSTRALIA
5477.0,2012.0,M,Unprovoked,N,USA
5478.0,2012.0,M,Unprovoked,Y,SOUTH AFRICA
5479.0,2012.0,M,Unprovoked,N,AUSTRALIA
5480.0,2012.0,M,Provoked,N,TAIWAN
5481.0,2012.0,M,Unprovoked,N,BAHAMAS
5482.0,2012.0,M,Unprovoked,N,AUSTRALIA
5483.0,2012.0,,Unprovoked,N,USA
5484.0,2012.0,M,Unprovoked,N,AUSTRALIA
5485.0,2012.0,,Boat,N,SOUTH AFRICA
5486.0,2012.0,M,Unprovoked,N,AUSTRALIA
5487.0,2012.0,M,Provoked,N,USA
5488.0,2012.0,M,Provoked,N,CHILE
5489.0,2012.0,M,Invalid,,SAUDI ARABIA
5490.0,2012.0,M,Unprovoked,N,USA
5491.0,2012.0,M,Unprovoked,N,REUNION
5492.0,2012.0,F,Provoked,N,AUSTRALIA
5493.0,2012.0,M,Unprovoked,N,NEW ZEALAND
5494.0,2012.0,M,Unprovoked,N,USA
5495.0,2012.0,F,Unprovoked,N,USA
5496.0,2012.0,M,Unprovoked,N,USA
5497.0,2012.0,M,Unprovoked,N,AUSTRALIA
5498.0,2012.0,,Boating,N,AUSTRALIA
5499.0,2012.0,M,Unprovoked,N,USA
5500.0,2012.0,M,Unprovoked,Y,AUSTRALIA
5501.0,2012.0,M,Unprovoked,N,USA
5502.0,2012.0,M,Unprovoked,N,USA
5503.0,2012.0,M,Boating,N,AUSTRALIA
5504.0,2012.0,M,Unprovoked,Y,SOUTH AFRICA
5505.0,2012.0,M,Unprovoked,N,USA
5506.0,2012.0,F,Unprovoked,N,USA
5507.0,2012.0,F,Unprovoked,N,USA
5508.0,2012.0,M,Boating,N,USA
5509.0,2012.0,M,Unprovoked,N,FIJI
5510.0,2012.0,M,Boating,N,USA
5511.0,2012.0,M,Unprovoked,N,USA
5512.0,2012.0,M,Unprovoked,N,MEXICO
5513.0,2012.0,F,Unprovoked,N,USA
5514.0,2012.0,M,Unprovoked,N,USA
5515.0,2012.0,F,Unprovoked,N,USA
5516.0,2012.0,M,Unprovoked,N,AUSTRALIA
5517.0,2012.0,M,Provoked,UNKNOWN,ITALY
5518.0,2012.0,M,Unprovoked,N,AUSTRALIA
5519.0,2012.0,M,Unprovoked,N,USA
5520.0,2012.0,M,Unprovoked,N,USA
5521.0,2012.0,M,Unprovoked,N,USA
5522.0,2012.0,F,Unprovoked,N,USA
5523.0,2012.0,M,Provoked,N,USA
5524.0,2012.0,F,Unprovoked,N,USA
5525.0,2012.0,M,Invalid,,USA
5526.0,2012.0,M,Unprovoked,N,AUSTRALIA
5527.0,2012.0,M,Unprovoked,N,USA
5528.0,2012.0,M,Unprovoked,N,AUSTRALIA
5529.0,2012.0,F,Unprovoked,N,USA
5530.0,2012.0,M,Unprovoked,N,USA
5531.0,2012.0,M,Unprovoked,N,USA
5532.0,2012.0,,Invalid,,CROATIA
5533.0,2012.0,M,Unprovoked,N,SOUTH AFRICA
5534.0,2012.0,M,Boating,N,USA
5535.0,2012.0,F,Invalid,,AUSTRALIA
5536.0,2012.0,M,Unprovoked,N,BAHAMAS
5537.0,2012.0,F,Unprovoked,N,USA
5538.0,2012.0,M,Unprovoked,Y,AUSTRALIA
5539.0,2012.0,F,Invalid,,CANADA
5540.0,2012.0,M,Invalid,,TRINIDAD & TOBAGO
5541.0,2012.0,M,Unprovoked,Y,REUNION
5542.0,2012.0,M,Invalid,,USA
5543.0,2012.0,M,Unprovoked,N,USA
5544.0,2012.0,M,Unprovoked,N,USA
5545.0,2012.0,M,Unprovoked,N,AUSTRALIA
5546.0,2012.0,M,Unprovoked,N,USA
5547.0,2012.0,M,Unprovoked,N,FRENCH POLYNESIA
5548.0,2012.0,M,Unprovoked,N,REUNION
5549.0,2012.0,M,Unprovoked,N,USA
5550.0,2012.0,,Boating,N,AUSTRALIA
5551.0,2012.0,M,Unprovoked,N,USA
5552.0,2012.0,M,Unprovoked,Y,BRAZIL
5553.0,2012.0,M,Unprovoked,N,AUSTRALIA
5554.0,2012.0,M,Provoked,N,SCOTLAND
5555.0,2012.0,F,Unprovoked,N,USA
5556.0,2012.0,,Provoked,N,USA
5557.0,2012.0,F,Unprovoked,N,USA
5558.0,2012.0,M,Unprovoked,N,USA
5559.0,2012.0,M,Unprovoked,N,USA
5560.0,2012.0,M,Unprovoked,N,USA
5561.0,2012.0,M,Unprovoked,N,USA
5562.0,2012.0,M,Unprovoked,N,USA
5563.0,2012.0,,Unprovoked,N,USA
5564.0,2012.0,F,Unprovoked,N,TONGA
5565.0,2012.0,M,Unprovoked,N,USA
5566.0,2012.0,M,Unprovoked,N,USA
5567.0,2012.0,M,Unprovoked,N,USA
5568.0,2012.0,M,Unprovoked,N,AUSTRALIA
5569.0,2012.0,M,Unprovoked,N,USA
5570.0,2012.0,F,Unprovoked,N,NIGERIA
5571.0,2012.0,M,Invalid,,USA
5572.0,2012.0,M,Unprovoked,N,USA
5573.0,2012.0,M,Unprovoked,N,USA
5574.0,2012.0,F,Unprovoked,N,USA
5575.0,2012.0,M,Unprovoked,Y,USA
5576.0,2012.0,F,Unprovoked,N,USA
5577.0,2012.0,M,Unprovoked,N,USA
5578.0,2012.0,M,Unprovoked,N,USA
5579.0,2012.0,M,Unprovoked,N,USA
5580.0,2012.0,M,Unprovoked,N,USA
5581.0,2012.0,M,Unprovoked,Y,MEXICO
5582.0,2012.0,M,Invalid,,AUSTRALIA
5583.0,2012.0,M,Unprovoked,N,USA
5584.0,2012.0,F,Unprovoked,N,NEW ZEALAND
5585.0,2012.0,M,Unprovoked,N,AUSTRALIA
5586.0,2012.0,M,Unprovoked,N,USA
5587.0,2012.0,M,Unprovoked,N,AUSTRALIA
5588.0,2012.0,M,Unprovoked,Y,SOUTH AFRICA
5589.0,2012.0,M,Unprovoked,N,AUSTRALIA
5590.0,2012.0,M,Unprovoked,N,AUSTRALIA
5591.0,2012.0,M,Unprovoked,N,USA
5592.0,2013.0,M,Unprovoked,N,AUSTRALIA
5593.0,2013.0,M,Unprovoked,N,NEW ZEALAND
5594.0,2013.0,M,Unprovoked,N,USA
5595.0,2013.0,M,Invalid,,AUSTRALIA
5596.0,2013.0,M,Unprovoked,N,AUSTRALIA
5597.0,2013.0,M,Boat,N,AUSTRALIA
5598.0,2013.0,M,Unprovoked,N,JAMAICA
5599.0,2013.0,M,Unprovoked,N,FRENCH POLYNESIA
5600.0,2013.0,M,Unprovoked,N,USA
5601.0,2013.0,M,Unprovoked,N,USA
5602.0,2013.0,,Unprovoked,N,USA
5603.0,2013.0,M,Unprovoked,Y,NEW ZEALAND
5604.0,2013.0,M,Unprovoked,N,SOUTH AFRICA
5605.0,2013.0,M,Unprovoked,N,PHILIPPINES
5606.0,2013.0,M,Unprovoked,N,AUSTRALIA
5607.0,2013.0,M,Unprovoked,Y,JAMAICA
5608.0,2013.0,M,Unprovoked,N,SOUTH AFRICA
5609.0,2013.0,M,Provoked,N,SOUTH AFRICA
5610.0,2013.0,M,Unprovoked,N,BAHAMAS
5611.0,2013.0,F,Unprovoked,N,BELIZE
5612.0,2013.0,M,Unprovoked,N,SEYCHELLES
5613.0,2013.0,M,Invalid,,AUSTRALIA
5614.0,2013.0,M,Unprovoked,N,USA
5615.0,2013.0,M,Invalid,,AUSTRALIA
5616.0,2013.0,M,Unprovoked,N,USA
5617.0,2013.0,M,Unprovoked,N,FRENCH POLYNESIA
5618.0,2013.0,M,Unprovoked,Y,GUAM
5619.0,2013.0,M,Unprovoked,N,USA
5620.0,2013.0,M,Unprovoked,N,SOUTH AFRICA
5621.0,2013.0,M,Unprovoked,N,USA
5622.0,2013.0,M,Unprovoked,N,AUSTRALIA
5623.0,2013.0,F,Unprovoked,N,MEXICO
5624.0,2013.0,M,Provoked,N,AUSTRALIA
5625.0,2013.0,M,Unprovoked,N,USA
5626.0,2013.0,M,Unprovoked,Y,REUNION
5627.0,2013.0,M,Invalid,,USA
5628.0,2013.0,M,Unprovoked,N,ECUADOR
5629.0,2013.0,M,Provoked,N,PALESTINIAN TERRITORIES
5630.0,2013.0,M,Unprovoked,Y,BRAZIL
5631.0,2013.0,M,Unprovoked,N,USA
5632.0,2013.0,M,Unprovoked,N,USA
5633.0,2013.0,M,Unprovoked,N,AUSTRALIA
5634.0,2013.0,M,Provoked,N,USA
5635.0,2013.0,F,Unprovoked,N,USA
5636.0,2013.0,F,Unprovoked,N,USA
5637.0,2013.0,M,Unprovoked,N,SOUTH AFRICA
5638.0,2013.0,M,Unprovoked,N,USA
5639.0,2013.0,M,Unprovoked,N,USA
5640.0,2013.0,M,Unprovoked,N,USA
5641.0,2013.0,M,Unprovoked,N,USA
5642.0,2013.0,M,Boating,N,USA
5643.0,2013.0,M,Invalid,,JAMAICA
5644.0,2013.0,M,Unprovoked,N,TAIWAN
5645.0,2013.0,M,Unprovoked,N,AUSTRALIA
5646.0,2013.0,M,Invalid,,SPAIN
5647.0,2013.0,F,Unprovoked,N,USA
5648.0,2013.0,M,Unprovoked,Y,DIEGO GARCIA
5649.0,2013.0,F,Unprovoked,Y,REUNION
